mercado_code,mes,agente_code,rol_pui,ventas_reg_kwh,pui_agente_mes,egreso_giro_cior,recaudo_real_agente,total_giros_cnior_mes,param_rcpui,param_pct_ae,param_factor_recaudo,param_competitivo,param_cfpui,mercado_name,agente_name,ingresos_pui_facturado,flujo_neto_caja_pui,pct_perdida_sobre_giro_cnior,pct_apalancamiento_cior
RUITOQUE,2025-04-01,ENBC,CNIOR,6722894.019999999,0.016239751022451582,0.020048755830954456,0.0184448553644781,43463.170777750194,0.03,0.10,0.92,f,0.025,,ENERBIT S.A.S. E.S.P.,0.016239751022451582,-0.001603900466476356,-7.999999999999997,
BAJO PUTUMAYO,2025-04-01,EBPC,CNIOR,7407176.64,0.11205997521824886,0.13834344371828416,0.12727596822082146,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL BAJO PUTUMAYO S.A. E.S.P.,0.11205997521824886,-0.011067475497462703,-7.999999999999978,
BAJO PUTUMAYO,2025-04-01,EDQC,CNIOR,39478994.89000001,0.5972606573366088,0.7373470855447488,0.678359318701169,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.,0.5972606573366088,-0.05898776684357987,-7.999999999999995,
BAJO PUTUMAYO,2025-04-01,DLRC,CNIOR,371320.1999999997,0.005617542882038679,0.0069351276048632195,0.0063803173964741625,43463.170777750194,0.03,0.10,0.92,f,0.025,,DICELER S.A. E.S.P.,0.005617542882038679,-0.0005548102083890571,-7.999999999999993,
BAJO PUTUMAYO,2025-04-01,GNCC,CNIOR,120189597.08999991,1.8182964881200276,2.2447747054866585,2.065192729047726,43463.170777750194,0.03,0.10,0.92,f,0.025,,VATIA S.A. E.S.P.,1.8182964881200276,-0.1795819764389326,-7.9999999999999964,
BAJO PUTUMAYO,2025-04-01,EXEC,CNIOR,16412650.009999989,0.2482998911426514,0.30653819036322183,0.2820151351341641,43463.170777750194,0.03,0.10,0.92,f,0.025,,ENEL X COLOMBIA S.A.S ESP,0.2482998911426514,-0.024523055229057733,-7.9999999999999964,
BAJO PUTUMAYO,2025-04-01,CNSC,CNIOR,143619392.91999996,2.172755746712575,2.6823717547097883,2.4677820143330056,43463.170777750194,0.03,0.10,0.92,f,0.025,,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. E.S.P.,2.172755746712575,-0.2145897403767827,-7.999999999999987,
BAJO PUTUMAYO,2025-04-01,EPTC,CNIOR,6728878.430000001,0.10179829464852742,0.1256749041653584,0.11562091183212975,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL PUTUMAYO S.A. E.S.P.,0.10179829464852742,-0.01005399233322865,-7.999999999999983,
BAJO PUTUMAYO,2025-04-01,QIEC,CNIOR,20508076.790000014,0.3102578335247242,0.38302825827677534,0.35238599761463335,43463.170777750194,0.03,0.10,0.92,f,0.025,,QI ENERGY S.A.S. E.S.P.,0.3102578335247242,-0.030642260662141985,-7.999999999999989,
BAJO PUTUMAYO,2025-04-01,ESSC,CNIOR,201093846.3200001,3.042261921157797,3.75581906069736,3.4553535358415712,43463.170777750194,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,3.042261921157797,-0.3004655248557886,-7.999999999999995,
BAJO PUTUMAYO,2025-04-01,CHCC,CNIOR,84741193.88999999,1.282012911099987,1.5827067663316075,1.456090225025079,43463.170777750194,0.03,0.10,0.92,f,0.025,,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P. BENEFICIO E INTERES COLECTIVO,1.282012911099987,-0.12661654130652855,-7.999999999999997,
BAJO PUTUMAYO,2025-04-01,NEUC,CNIOR,25209058.579999972,0.3813769560314118,0.4708282448699853,0.4331619852803865,43463.170777750194,0.03,0.10,0.92,f,0.025,,NEU ENERGY S.A.S E.S.P,0.3813769560314118,-0.037666259589598794,-7.999999999999993,
BAJO PUTUMAYO,2025-04-01,EPMC,CNIOR,644083716.3599998,9.744064277341062,12.029517276924684,11.06715589477071,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,9.744064277341062,-0.9623613821539738,-7.999999999999992,
BAJO PUTUMAYO,2025-04-01,EMSC,CNIOR,95424215.08,1.4436317232318154,1.7822329842914917,1.6396543455481725,43463.170777750194,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL META S.A. E.S.P.,1.4436317232318154,-0.14257863874331922,-7.999999999999993,
BAJO PUTUMAYO,2025-04-01,CDNC,CNIOR,63283418.92000004,0.957387504114019,1.1819410457126114,1.0873857620556024,43463.170777750194,0.03,0.10,0.92,f,0.025,,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,0.957387504114019,-0.09455528365700894,-8.000000000000004,
BAJO PUTUMAYO,2025-04-01,SCEC,CNIOR,734588.2199999999,0.011113267811690463,0.01371986507259594,0.012622275866788265,43463.170777750194,0.03,0.10,0.92,f,0.025,,SOL & CIELO ENERGIA S.A.S. E.S.P,0.011113267811690463,-0.0010975892058076742,-7.999999999999993,
BAJO PUTUMAYO,2025-04-01,CSIC,CNIOR,723068870.4100002,10.938996548519167,13.50471879363865,12.42434129014756,43463.170777750194,0.03,0.10,0.92,f,0.025,,AIR- E S.A.S. E.S.P. - INTERVENIDO,10.938996548519167,-1.080377503491091,-7.999999999999992,
BAJO PUTUMAYO,2025-04-01,BIAC,CNIOR,18796373.10000001,0.2843622079166402,0.35105885959643085,0.3229741508287164,43463.170777750194,0.03,0.10,0.92,f,0.025,,BIA ENERGY S.A.S. E.S.P,0.2843622079166402,-0.02808470876771446,-7.999999999999999,
BAJO PUTUMAYO,2025-04-01,ESVC,CNIOR,350372.18999999994,0.005300629489046932,0.00654388273744704,0.006020372118451277,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA SIGLO XXI EICE ESP,0.005300629489046932,-0.0005235106189957631,-7.999999999999999,
BAJO PUTUMAYO,2025-04-01,CMMC,CNIOR,720984760.5099996,10.907466950252942,13.465793984002485,12.388530465282287,43463.170777750194,0.03,0.10,0.92,f,0.025,,CARIBEMAR DE LA COSTA S.A.S. E.S.P.,10.907466950252942,-1.0772635187201978,-7.999999999999993,
BAJO PUTUMAYO,2025-04-01,ESOC,CNIOR,478626.1999999997,0.007240928995964188,0.008939276053472946,0.008224133969195111,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE SERVICIOS PÚBLICOS DEL OCCIDENTE COLOMBIANO,0.007240928995964188,-0.0007151420842778349,-7.999999999999992,
BAJO PUTUMAYO,2025-04-01,HIMC,CNIOR,984234.84,0.01489006366929804,0.01838250170217548,0.01691190156600144,43463.170777750194,0.03,0.10,0.92,f,0.025,,GESTION ENERGETICA S.A. E.S.P.,0.01489006366929804,-0.0014706001361740398,-8.000000000000007,
BAJO PUTUMAYO,2025-04-01,ENIC,CNIOR,26624672.59,0.40279316879223087,0.49726759236194057,0.4574861849729854,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGÍA DE ARAUCA E.S.P.,0.40279316879223087,-0.03978140738895519,-7.999999999999989,
BAJO PUTUMAYO,2025-04-01,TPLC,CNIOR,945570.5100000018,0.014305127725117559,0.017660370069405355,0.01624754046385293,43463.170777750194,0.03,0.10,0.92,f,0.025,,TERPEL ENERGÍA S.A.S. E.S.P.,0.014305127725117559,-0.001412829605552425,-7.9999999999999805,
BAJO PUTUMAYO,2025-04-01,EEPC,CNIOR,55637517.02000001,0.8417159575751795,1.039138943023971,0.9560078275820535,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,0.8417159575751795,-0.08313111544191754,-7.999999999999987,
BAJO PUTUMAYO,2025-04-01,HLAC,CNIOR,67451949.64000002,1.020451404420804,1.2597964720212047,1.1590127542595086,43463.170777750194,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,1.020451404420804,-0.10078371776169615,-7.999999999999982,
BAJO PUTUMAYO,2025-04-01,EMPC,CNIOR,1294948.1899999995,0.01959071170203876,0.024185678396533947,0.022250824124811233,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DE CARTAGENA DEL CHAIRA,0.01959071170203876,-0.0019348542717227135,-7.99999999999999,
BAJO PUTUMAYO,2025-04-01,EVSC,CNIOR,1155770.9499999993,0.01748515936768208,0.02158627249539343,0.01985937069576196,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL VALLE DE SIBUNDOY S.A. E.S.P.,0.01748515936768208,-0.0017269017996314716,-7.999999999999987,
BAJO PUTUMAYO,2025-04-01,EMIC,CNIOR,199272350.92000014,3.014705304203115,3.721799088095085,3.424055161047478,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESAS MUNICIPALES DE CALI E.I.C.E. E.S.P.,3.014705304203115,-0.29774392704760677,-8,
BAJO PUTUMAYO,2025-04-01,EGVC,CNIOR,7296148.040000002,0.11038027149722125,0.13626976846768024,0.12536818699026583,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL GUAVIARE S.A. E.S.P.,0.11038027149722125,-0.010901581477414407,-7.99999999999999,
BAJO PUTUMAYO,2025-04-01,EDPC,CNIOR,21762802.17,0.329240031711982,0.40646269739255847,0.3739456816011538,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P.,0.329240031711982,-0.032517015791404646,-7.999999999999992,
BAJO PUTUMAYO,2025-04-01,CETC,CNIOR,14242886.210000008,0.21547447202891862,0.2660136273973159,0.24473253720553062,43463.170777750194,0.03,0.10,0.92,f,0.025,,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,0.21547447202891862,-0.021281090191785257,-7.999999999999995,
BAJO PUTUMAYO,2025-04-01,VICC,CNIOR,256290.79000000004,0.0038773126350157387,0.004786729438907993,0.004403791083795354,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGÍA ELÉCTRICA DEL DEPARTAMENTO DEL VICHADA,0.0038773126350157387,-0.00038293835511263915,-7.999999999999993,
BAJO PUTUMAYO,2025-04-01,TENC,CNIOR,5601502.300000005,0.0847427082450358,0.10461896021125401,0.0962494433943537,43463.170777750194,0.03,0.10,0.92,f,0.025,,TRANSACCIONES ENERGÉTICAS S.A.S. EMPRESA DE SERVICIOS PÚBLICOS E.S.P,0.0847427082450358,-0.008369516816900305,-7.999999999999985,
BAJO PUTUMAYO,2025-04-01,EMEC,CNIOR,656205.7500000001,0.009927453287123503,0.012255919853794588,0.011275446265491021,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,0.009927453287123503,-0.0009804735883035664,-7.999999999999995,
BAJO PUTUMAYO,2025-04-01,ASCC,CNIOR,1741342.379999999,0.02634401654410747,0.03252295891539491,0.02992112220216332,43463.170777750194,0.03,0.10,0.92,f,0.025,,A.S.C. INGENIERIA S.A. E.S.P.,0.02634401654410747,-0.0026018367132315916,-7.9999999999999964,
BAJO PUTUMAYO,2025-04-01,RTQC,CNIOR,6875076.219999997,0.10401005785070243,0.12840543250504738,0.11813299790464359,43463.170777750194,0.03,0.10,0.92,f,0.025,,RUITOQUE S.A. E.S.P.,0.10401005785070243,-0.010272434600403793,-8.000000000000002,
BAJO PUTUMAYO,2025-04-01,ETTC,CNIOR,25082066.19999999,0.379455743179695,0.46845641495029566,0.43097990175427203,43463.170777750194,0.03,0.10,0.92,f,0.025,,ENERTOTAL S.A. E.S.P.,0.379455743179695,-0.03747651319602363,-7.999999999999995,
BAJO PUTUMAYO,2025-04-01,ENDC,CIOR,890771791.4899998,13.476101587808834,0,0,43463.170777750194,0.03,0.10,0.92,f,0.025,,ENEL COLOMBIA SA ESP,43476.646879338005,43476.646879338005,,322520.35571673926
BAJO PUTUMAYO,2025-04-01,BEIC,CNIOR,194218.62000000014,0.002938249592509044,0.003627410824782605,0.003337217958799997,43463.170777750194,0.03,0.10,0.92,f,0.025,,BEAM ENERGY INNOVATION S.A.S. E.S.P.,0.002938249592509044,-0.000290192865982608,-7.999999999999989,
BAJO PUTUMAYO,2025-04-01,CEOC,CNIOR,55635771.27,0.8416895468776564,1.0391063377441716,0.9559778307246378,43463.170777750194,0.03,0.10,0.92,f,0.025,,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S. ESP,0.8416895468776564,-0.08312850701953378,-8.000000000000005,
BAJO PUTUMAYO,2025-04-01,CASC,CNIOR,45833759.790000014,0.6933991500203474,0.8560346912295619,0.787551915931197,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE CASANARE S.A. ESP,0.6933991500203474,-0.06848277529836488,-7.999999999999992,
BAJO PUTUMAYO,2025-04-01,CQTC,CNIOR,25081653.599999987,0.37944950113255305,0.468448708842064,0.43097281213469896,43463.170777750194,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL CAQUETA S.A. E.S.P.,0.37944950113255305,-0.037475896707365064,-7.999999999999988,
BAJO PUTUMAYO,2025-04-01,PEEC,CNIOR,,,,,43463.170777750194,0.03,0.10,0.92,f,0.025,,PROFESIONALES EN ENERGIA S.A. E.S.P.,,,,
BAJO PUTUMAYO,2025-04-01,EBSC,CNIOR,73516908.78000006,1.1122055509680768,1.3730713909568883,1.2632256796803374,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,1.1122055509680768,-0.10984571127655096,-7.999999999999992,
BAJO PUTUMAYO,2025-04-01,ITLC,CNIOR,,,,,43463.170777750194,0.03,0.10,0.92,f,0.025,,ITALCOL ENERGIA S.A. E.S.P.,,,,
BAJO PUTUMAYO,2025-04-01,EPSC,CNIOR,220987668.1800002,3.3432269572269067,4.127374912351856,3.797184919363708,43463.170777750194,0.03,0.10,0.92,f,0.025,,CELSIA COLOMBIA S.A. E.S.P.,3.3432269572269067,-0.330189992988148,-7.999999999999989,
BAJO PUTUMAYO,2025-04-01,ENBC,CNIOR,6722894.019999999,0.10170775909511903,0.12556313365842173,0.11551808296574799,43463.170777750194,0.03,0.10,0.92,f,0.025,,ENERBIT S.A.S. E.S.P.,0.10170775909511903,-0.010045050692673738,-8,
NARIÑO,2025-04-01,EBPC,CNIOR,7407176.64,1.0185280182852636,1.257421959077824,1.1568282023515981,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL BAJO PUTUMAYO S.A. E.S.P.,1.0185280182852636,-0.10059375672622584,-7.999999999999993,
NARIÑO,2025-04-01,EDQC,CNIOR,39478994.89000001,5.428581547800884,6.701845724716944,6.165698066739589,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.,5.428581547800884,-0.536147657977355,-7.999999999999992,
NARIÑO,2025-04-01,DLRC,CNIOR,371320.1999999997,0.051058594365489235,0.06303429714471735,0.05799155337313997,43463.170777750194,0.03,0.10,0.92,f,0.025,,DICELER S.A. E.S.P.,0.051058594365489235,-0.005042743771577381,-7.999999999999988,
NARIÑO,2025-04-01,GNCC,CNIOR,120189597.08999991,16.526738606652412,20.403055844187623,18.770811376652613,43463.170777750194,0.03,0.10,0.92,f,0.025,,VATIA S.A. E.S.P.,16.526738606652412,-1.6322444675350098,-8,
NARIÑO,2025-04-01,EXEC,CNIOR,16412650.009999989,2.25683073348375,2.7861663805593886,2.563273070114638,43463.170777750194,0.03,0.10,0.92,f,0.025,,ENEL X COLOMBIA S.A.S ESP,2.25683073348375,-0.2228933104447508,-7.99999999999999,
NARIÑO,2025-04-01,CNSC,CNIOR,143619392.91999996,19.74846594965773,24.380433623226526,22.429998933368406,43463.170777750194,0.03,0.10,0.92,f,0.025,,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. E.S.P.,19.74846594965773,-1.9504346898581204,-7.999999999999993,
NARIÑO,2025-04-01,EPTC,CNIOR,6728878.430000001,0.9252582388247671,1.142275918216406,1.0508938447590936,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL PUTUMAYO S.A. E.S.P.,0.9252582388247671,-0.09138207345731231,-7.999999999999985,
NARIÑO,2025-04-01,QIEC,CNIOR,20508076.790000014,2.819974711951884,3.4813947806974763,3.2028831982416786,43463.170777750194,0.03,0.10,0.92,f,0.025,,QI ENERGY S.A.S. E.S.P.,2.819974711951884,-0.27851158245579777,-7.99999999999999,
NARIÑO,2025-04-01,ESSC,CNIOR,201093846.3200001,27.651523210019068,34.13713895152761,31.406167835405405,43463.170777750194,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,27.651523210019068,-2.7309711161222054,-7.99999999999999,
NARIÑO,2025-04-01,CHCC,CNIOR,84741193.88999999,11.652385851555577,14.385432292830743,13.234597709404284,43463.170777750194,0.03,0.10,0.92,f,0.025,,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P. BENEFICIO E INTERES COLECTIVO,11.652385851555577,-1.1508345834264588,-7.9999999999999964,
NARIÑO,2025-04-01,NEUC,CNIOR,25209058.579999972,3.466385874972801,4.279420535888717,3.937066893017621,43463.170777750194,0.03,0.10,0.92,f,0.025,,NEU ENERGY S.A.S E.S.P,3.466385874972801,-0.3423536428710965,-7.99999999999998,
NARIÑO,2025-04-01,EPMC,CNIOR,644083716.3599998,88.56509613816343,109.33788240744808,100.59085181485224,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,88.56509613816343,-8.747030592595834,-7.999999999999989,
NARIÑO,2025-04-01,EMSC,CNIOR,95424215.08,13.121360729674615,16.198952624053696,14.903036414129401,43463.170777750194,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL META S.A. E.S.P.,13.121360729674615,-1.295916209924295,-7.999999999999995,
NARIÑO,2025-04-01,CDNC,CNIOR,63283418.92000004,8.701822353584888,10.742819357893575,9.88339380926209,43463.170777750194,0.03,0.10,0.92,f,0.025,,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,8.701822353584888,-0.859425548631485,-7.99999999999999,
NARIÑO,2025-04-01,SCEC,CNIOR,734588.2199999999,0.1010099691604356,0.12470167833177141,0.11472554406522971,43463.170777750194,0.03,0.10,0.92,f,0.025,,SOL & CIELO ENERGIA S.A.S. E.S.P,0.1010099691604356,-0.009976134266541703,-7.999999999999992,
NARIÑO,2025-04-01,CSIC,CNIOR,723068870.4100002,99.42599447209369,122.74618518873768,112.92649037363867,43463.170777750194,0.03,0.10,0.92,f,0.025,,AIR- E S.A.S. E.S.P. - INTERVENIDO,99.42599447209369,-9.819694815099012,-7.999999999999999,
NARIÑO,2025-04-01,BIAC,CNIOR,18796373.10000001,2.584605926785816,3.19082066429021,2.9355550111469935,43463.170777750194,0.03,0.10,0.92,f,0.025,,BIA ENERGY S.A.S. E.S.P,2.584605926785816,-0.2552656531432165,-7.99999999999999,
NARIÑO,2025-04-01,ESVC,CNIOR,350372.18999999994,0.0481781263883789,0.05947822051077582,0.054719962869913756,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA SIGLO XXI EICE ESP,0.0481781263883789,-0.004758257640862067,-8.000000000000002,
NARIÑO,2025-04-01,CMMC,CNIOR,720984760.5099996,99.13941776014204,122.39239241711124,112.60100102374236,43463.170777750194,0.03,0.10,0.92,f,0.025,,CARIBEMAR DE LA COSTA S.A.S. E.S.P.,99.13941776014204,-9.791391393368883,-7.999999999999988,
NARIÑO,2025-04-01,ESOC,CNIOR,478626.1999999997,0.06581376665879078,0.08125026893782489,0.0747502474227989,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE SERVICIOS PÚBLICOS DEL OCCIDENTE COLOMBIANO,0.06581376665879078,-0.006500021515025989,-7.999999999999997,
NARIÑO,2025-04-01,HIMC,CNIOR,984234.84,0.13533776900890993,0.16708100276996346,0.1537145225483664,43463.170777750194,0.03,0.10,0.92,f,0.025,,GESTION ENERGETICA S.A. E.S.P.,0.13533776900890993,-0.01336648022159706,-7.99999999999999,
NARIÑO,2025-04-01,ENIC,CNIOR,26624672.59,3.6610406810261615,4.5197312815701185,4.158152779044509,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGÍA DE ARAUCA E.S.P.,3.6610406810261615,-0.3615785025256093,-7.9999999999999964,
NARIÑO,2025-04-01,TPLC,CNIOR,945570.5100000018,0.13002120841812242,0.1605174523191092,0.14767605613358048,43463.170777750194,0.03,0.10,0.92,f,0.025,,TERPEL ENERGÍA S.A.S. E.S.P.,0.13002120841812242,-0.012841396185528708,-7.999999999999983,
NARIÑO,2025-04-01,EEPC,CNIOR,55637517.02000001,7.650468283242295,9.444872054450451,8.689282290094416,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,7.650468283242295,-0.755589764356035,-7.999999999999988,
NARIÑO,2025-04-01,HLAC,CNIOR,67451949.64000002,9.275018530718691,11.450457682071363,10.534421067505654,43463.170777750194,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,9.275018530718691,-0.9160366145657086,-7.9999999999999964,
NARIÑO,2025-04-01,EMPC,CNIOR,1294948.1899999995,0.17806258414579787,0.2198268475441787,0.2022406997406444,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DE CARTAGENA DEL CHAIRA,0.17806258414579787,-0.01758614780353429,-7.999999999999997,
NARIÑO,2025-04-01,EVSC,CNIOR,1155770.9499999993,0.15892493894882675,0.19620050159816857,0.1805044614703151,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL VALLE DE SIBUNDOY S.A. E.S.P.,0.15892493894882675,-0.015696040127853472,-7.999999999999993,
NARIÑO,2025-04-01,EMIC,CNIOR,199272350.92000014,27.40105745359859,33.82792689602582,31.12169274434376,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESAS MUNICIPALES DE CALI E.I.C.E. E.S.P.,27.40105745359859,-2.706234151682061,-7.999999999999987,
NARIÑO,2025-04-01,EGVC,CNIOR,7296148.040000002,1.0032609677709956,1.2385740489346058,1.1394881250198374,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL GUAVIARE S.A. E.S.P.,1.0032609677709956,-0.09908592391476834,-7.99999999999999,
NARIÑO,2025-04-01,EDPC,CNIOR,21762802.17,2.9925064358319844,3.694393514507104,3.398842033346536,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P.,2.9925064358319844,-0.29555148116056795,-7.99999999999999,
NARIÑO,2025-04-01,CETC,CNIOR,14242886.210000008,1.9584761335101382,2.4178332381581678,2.2244065791055143,43463.170777750194,0.03,0.10,0.92,f,0.025,,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,1.9584761335101382,-0.19342665905265344,-8,
NARIÑO,2025-04-01,VICC,CNIOR,256290.79000000004,0.03524141020666475,0.04350722048602357,0.04002664284714169,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGÍA ELÉCTRICA DEL DEPARTAMENTO DEL VICHADA,0.03524141020666475,-0.0034805776388818765,-7.99999999999998,
NARIÑO,2025-04-01,TENC,CNIOR,5601502.300000005,0.7702377456789462,0.9508956432615794,0.8748239918006531,43463.170777750194,0.03,0.10,0.92,f,0.025,,TRANSACCIONES ENERGÉTICAS S.A.S. EMPRESA DE SERVICIOS PÚBLICOS E.S.P,0.7702377456789462,-0.07607165146092632,-7.9999999999999964,
NARIÑO,2025-04-01,EMEC,CNIOR,656205.7500000001,0.09023194323807772,0.11139568553925197,0.10248403069611181,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,0.09023194323807772,-0.00891165484314016,-8.000000000000002,
NARIÑO,2025-04-01,ASCC,CNIOR,1741342.379999999,0.2394442700177788,0.2956054990049271,0.271957059084533,43463.170777750194,0.03,0.10,0.92,f,0.025,,A.S.C. INGENIERIA S.A. E.S.P.,0.2394442700177788,-0.023648439920394115,-7.999999999999982,
NARIÑO,2025-04-01,RTQC,CNIOR,6875076.219999997,0.9453612487249579,1.1670940534451406,1.0737265291695295,43463.170777750194,0.03,0.10,0.92,f,0.025,,RUITOQUE S.A. E.S.P.,0.9453612487249579,-0.09336752427561112,-7.999999999999989,
NARIÑO,2025-04-01,ETTC,CNIOR,25082066.19999999,3.4489237158499546,4.257862658304806,3.917233645640422,43463.170777750194,0.03,0.10,0.92,f,0.025,,ENERTOTAL S.A. E.S.P.,3.4489237158499546,-0.3406290126643836,-7.9999999999999805,
NARIÑO,2025-04-01,ENDC,CIOR,890771791.4899998,122.48607959897706,0,0,43463.170777750194,0.03,0.10,0.92,f,0.025,,ENEL COLOMBIA SA ESP,43585.65685734917,43585.65685734917,,35484.17168714181
NARIÑO,2025-04-01,BEIC,CNIOR,194218.62000000014,0.02670614132170862,0.032970019417518794,0.030332417864117295,43463.170777750194,0.03,0.10,0.92,f,0.025,,BEAM ENERGY INNOVATION S.A.S. E.S.P.,0.02670614132170862,-0.002637601553401498,-7.999999999999983,
NARIÑO,2025-04-01,CEOC,CNIOR,55635771.27,7.650228232899992,9.44457570072598,8.689009644667903,43463.170777750194,0.03,0.10,0.92,f,0.025,,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S. ESP,7.650228232899992,-0.7555660560580773,-7.999999999999988,
NARIÑO,2025-04-01,CASC,CNIOR,45833759.790000014,6.302397093836756,7.7806131577610405,7.158164105140157,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE CASANARE S.A. ESP,6.302397093836756,-0.6224490526208832,-8,
NARIÑO,2025-04-01,CQTC,CNIOR,25081653.599999987,3.4488669810533144,4.257792616462208,3.917169207145231,43463.170777750194,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL CAQUETA S.A. E.S.P.,3.4488669810533144,-0.34062340931697666,-8,
NARIÑO,2025-04-01,PEEC,CNIOR,,,,,43463.170777750194,0.03,0.10,0.92,f,0.025,,PROFESIONALES EN ENERGIA S.A. E.S.P.,,,,
NARIÑO,2025-04-01,EBSC,CNIOR,73516908.78000006,10.108984171619804,12.480028485387024,11.481626206556063,43463.170777750194,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,10.108984171619804,-0.9984022788309606,-7.999999999999989,
NARIÑO,2025-04-01,ITLC,CNIOR,,,,,43463.170777750194,0.03,0.10,0.92,f,0.025,,ITALCOL ENERGIA S.A. E.S.P.,,,,
NARIÑO,2025-04-01,EPSC,CNIOR,220987668.1800002,30.387034449992136,37.51425950265119,34.5131187424391,43463.170777750194,0.03,0.10,0.92,f,0.025,,CELSIA COLOMBIA S.A. E.S.P.,30.387034449992136,-3.0011407602120954,-8,
NARIÑO,2025-04-01,ENBC,CNIOR,6722894.019999999,0.9244353491389734,1.14126002121383,1.0499592195167238,43463.170777750194,0.03,0.10,0.92,f,0.025,,ENERBIT S.A.S. E.S.P.,0.9244353491389734,-0.0913008016971062,-7.999999999999982,
